SKU,ProductName,RetailPrice,Category,OnSpecialPricing,EffectiveDate,Status,UpdatedOn,Size
467655,FRANZIA MERLOT - AUSTRALIAN       5000ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,5000
467738,FRANZIA DARK RED BLEND            5000ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,5000
467800,FRANZIA CHILLABLE RED HOUSE WI    5000ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,5000
468001,FREY ORGANIC ZINFANDEL             750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
468870,GEYSER PEAK RED BLEND              750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
470250,GEN 5 CABERNET SAUVIGNON           750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
470254,GEN5 ANCESTRAL RED                 750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
471239,GNARLY HEAD 1924 DBL BLK RD WINE BL750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
472605,GEYSER PEAK CABERNET SAUVIGNON     750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
473000,HAHN CABERNET SAUVIGNON            750ml,14.95,General,No,2025-07-01,1,2025-08-22 21:57:49,750
473003,HAHN PINOT NOIR                    750ml,14.95,General,No,2025-07-01,1,2025-08-22 21:57:49,750
473010,HAHN GSM RED BLEND                 750ml,14.95,General,No,2025-07-01,1,2025-08-22 21:57:49,750
473066,HARASZTHY ZINFANDEL LODI           750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
476484,INTRINSIC CABERNET SAUVIGNON       750ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
477510,J LOHR CABERNET SEVEN OAKS         750ml,18.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
477805,J LOHR MERLOT LOS OSOS             750ml,15.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
477839,J.W. MORRIS CAB SAUV 1500ML       1500ml,11.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
478116,JOSH LEGACY                        750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
478120,JOSH CELLARS CABERNET              750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
478124,JOSH CELLARS CAB SAV NORTH COAST   750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
478132,JOSH ZINFANDEL LODI                750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
478138,JOSH CELLARS HEARTH CABERNET       750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
478261,JUGGERNAUT HILLSIDE CABERNET SAUV  750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
478263,JUGGERNAUT RUSSIAN RIVER PINOT NOIR750ml,17.98,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
480100,LEESE-FITCH CABERNET               750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
482600,HOUSE WINE RED BLEND               750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
483250,MARIETTA OLD VINE RED       750ml,15.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
485220,MEIOMI BRIGHT PINOT NOIR           750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
485388,MACMURRAY RANCH PINOT NOIR CNTRL   750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
485390,MACMURRAY RANCH PINOT NOIR SON     750ml,29.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
485500,STARMONT CABERNET          750ml,29.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
486825,CK MONDAVI CABERNET                750ml,6.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
486830,CK MONDAVI CABERNET               1500ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
486956,MON FRERE PINOT NOIR               750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
487010,MOGEN DAVID CONCORD KPM          1500 ml,13.02,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
490692,19 CRIMES CALI RED                 750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
490705,19 CRIMES CALI SMOOTH              750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
491040,OBSIDIAN RIDGE CABERNET            750ml,34.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
491220,OZV ZINFANDEL                      750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
491428,PACIFIC REDWOOD ORGANIC SYRAH      750ml,12.31,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
492700,PARDUCCI CABERNET SAUVIGNON        750ml,15.98,General,No,2025-07-01,1,2025-08-22 21:57:49,750
492950,PARDUCCI MERLOT                    750ml,15.98,General,No,2025-07-01,1,2025-08-22 21:57:49,750
493000,PARDUCCI PINOT NOIR                750ml,15.98,General,No,2025-07-01,1,2025-08-22 21:57:49,750
493215,PARDUCCI PETITE SIRAH              750ml,15.98,General,No,2025-07-01,1,2025-08-22 21:57:49,750
495000,PENDULUM RED                       750ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
496600,PREDATOR ZINFANDEL OLD VINE        750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
496840,PRIMARIUS PINOT NOIR               750ml,16.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
498044,R MONDAVI PRV SEL BRBN BRL CAB SAUV  750,11.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
498070,R MONDAVI PRV SEL MERLOT             750,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
498105,WOODBRIDGE CABERNET R MONDAVI      750ml,5.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
498123,WOODBRIDGE PINOT NOIR R MONDAV     750ml,5.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
499216,REBELLIOUS RED BLEND               750ml,24.05,General,No,2025-07-01,1,2025-08-22 21:57:49,750
501982,ROUTESTOCK NAPA CABERNET       750ml,21.95,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
502200,RUTHERFORD RANCH CABERNET NAPA     750ml,40.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
504630,SAMUEL LINDSAY PINOT NOIR          750ml,7.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
504635,SAMUEL LINDSAY CABERNET SAUVIGNON  750ml,7.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
506207,SEAN MINOR 4 BEARS CABERNET        750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
508220,SONOMA CUTRER PINOT NOIR           750ml,33.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
510440,STE CHAPELLE MERLOT                750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
510482,STE CHAPELLE SOFT RED              750ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
510505,ST. FRANCIS OLD VINES ZINFANDEL    750ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
510520,ST. FRANCIS MERLOT                 750ml,21.49,General,No,2025-07-01,1,2025-08-22 21:57:49,750
511222,STARMONT PINOT NOIR,27.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
512480,STONECAP COLUMBIA VALLEY CAB SAUV  750ml,8.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
515885,TISDALE VINEYARDS CABERNET         750ml,5.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
515890,TISDALE VINEYARDS MERLOT           750ml,5.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
515998,CAYMUS SUISUN THE WALKING FOOL     750ml,37.0,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
517020,UNSHACKLED RED WINE                750ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
517310,VAMPIRE PINOT NOIR PASO RBLS       750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
518328,VENDANGE CABERNET SAUVIGNON        500ml,5.99,General,No,2025-07-01,1,2025-08-22 21:57:49,500
519880,WATERBROOK MERLOT                  750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
520100,WENTE CABERNET SAUVIGNON           750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
521957,CAROL SHELTON WILD THING ZIN       750ml,15.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
522236,SUBSTANCE CS CABERNET SAUVIGNON    750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
523110,WILLAMETTE VLY PINOT NOIR WL CLST  750ml,24.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
539853,A TO Z CHARDONNAY                  750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
539855,A TO Z PINOT GRIS                  750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
540325,ACROBAT PINOT GRIS                 750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
543965,BATTLE CREEK CHARDONNAY RES        750ml,28.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
544077,BAREFOOT CELLARS CHARDONNAY       1500ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
544079,BAREFOOT CELLARS PINOT GRIGIO     1500ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
544110,BAREFOOT CELLARS MOSCATO          1500ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
544117,BAREFOOT CELLARS RIESLING         1500ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
545264,BANDIT CHARDONNAY TETRA           1000ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1000
545266,BANDIT PINOT GRIGIO 1LTR          1000ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1000
546436,BERINGER PINOT GRIGIO              750ml,6.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
547123,BLACK BOX CHARDONNAY   3000ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,3000
547127,BLACK BOX RIESLING                3000ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,3000
547291,BOGLE PINOT GRIGIO                 750ml,11.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
547295,BOGLE CHARDONNAY                   750ml,11.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
547320,BOGLE SAUVIGNON BLANC              750ml,11.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
547930,BERINGER CHENIN BLANC              750ml,8.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
548200,BERINGER CHARDONNAY FOUNDERS       750ml,13.02,General,No,2025-07-01,1,2025-08-22 21:57:49,750
548680,BREAD & BUTTER CHARDONNAY          750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
548777,BROWNE FAMILY HERITAGE CHARDONNAY  750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
549883,CLOS DU BOIS CHARDONNAY           1500ml,21.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
550805,CHARLES KRUG SAUV BLANC'22        750ml,23.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
551830,CALLAWAY CELLAR SELECT CHARDONNAY  750ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
551896,CANOE RIDGE EXPEDITION PINOT GRIS  750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
552225,CARMENET CHARDONNAY                750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
552500,CASTLE ROCK CHARDONNAY CNTRL C     750ml,7.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
552503,CASTLE ROCK SAUVIGNON BLANC        750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
552607,CONUNDRUM WHITE TABLE WINE         750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
552810,CEDAR & SALMON PINOT GRIS          750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
557041,CLINE FARMHOUSE WHITE              750ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
557115,TWO VINES CHARDONNAY               750ml,7.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
559133,CRANE LAKE RIESLING CALIF          750ml,8.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
560305,SONOMA CUTRER CHARDONNAY RR        750ml,21.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
560347,CUPCAKE BUTTERKISSSED CHARDONAY    750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
560596,DARK HORSE CHARDONNAY              750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
560598,DARK HORSE SAUVIGNON BLANC         750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
560599,DARK HORSE PINOT GRIGIO            750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
560603,DARK HORSE BUTTERY CHARDONNAY      750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
560930,DELOACH CHARDONNAY CALIF           750ml,13.95,General,No,2025-07-01,1,2025-08-22 21:57:49,750
561009,DOLLY PARTON CHARDONNAY,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
561015,BOTA BOX PINOT GRIGIO             3000ml,23.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
562180,DRY CREEK FUME BLANC               750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
562287,DUCKHORN SAUVIGNON BLANC           750ml,31.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
562417,EDUCATED GUESS NAPA VALLEY CHARD   750ml,24.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
562460,ELK COVE PINOT GRIS                750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
564370,FERRARI-CARANO FUME BLANC          750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
564500,BONTERRA CHARDONNAY                750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
565201,FISH EYE CHARDONNAY               1500ml,12.03,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
565210,FISH EYE PINOT GRIGIO              750ml,8.01,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
565334,FLAT TOP HILLS SAUVIGNON BLANC     750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
565702,14 HANDS SAUVIGNON  BLANC          750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
565706,14 HANDS PINOT GRIGIO              750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
565715,14 HANDS CHARDONNAY                750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
566200,FRANCIS COPPOLA CHARDONNAY         750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
566215,FRANCIS COPPOLA SAUVIGNON BLANC DI 750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
566375,FRANZIA CRISP WHITE HOUSE WINE    5000ml,18.99,General,No,2025-07-01,1,2025-08-22 21:57:49,5000
568100,GLEN ELLEN CHARDONNAY RESERVE      750ml,8.01,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
568832,COPPER RIDGE CHARDONNAY          1500 ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
573010,GEYSER PEAK SAUVIGNON BLANC        750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
575554,HOUSE WINE CHARDONNAY BOX        3000 ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,3000
575560,HOUSE WINE PINOT GRIGIO           3000ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
578900,J LOHR CHARDONNAY RIVERSTONE       750ml,15.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
579020,J LOHR BAY MIST WHITE RIESLING     750ml,12.98,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
579058,J LOHR SAUVIGNON BLANC FLUME CROSS 750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
579279,J.W. MORRIS CHARDONNAY            1500ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
579693,JOEL GOTT PINOT GRIGIO             750ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
579770,JOSH CELLARS CHARDONNAY            750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
579772,JOSH CELLARS SAUVIGNON BLANC       750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
579773,JOSH CELLARS SEASWEPT WHITE        750ml,11.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
579792,JUGGERNAUT CHARDONNAY              750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
580360,KENWOOD CHARDONNAY SONOMA          750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
580580,KENWOOD SAUVIGNON BLANC SONOMA     750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
582165,KWAYA ORGANIC CHARDONNAY           750ml,16.92,General,No,2025-07-01,1,2025-08-22 21:57:49,750
583815,LIBERTY CREEK VINYRD PINOT GRIGIO 1500ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
584050,LIQUID LIGHT CHARDONNAY            750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
584052,LIQUID LIGHT SAUVIGNON BLANC       750ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
584054,LIQUID LIGHT PINOT GRIGIO          750ml,15.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
587524,MARTIN RAY SONOMA COAST CHARDONNAY 750ml,19.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
588531,MEIOMI CHARDONNAY            750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
588713,MER SOLEIL CHARD RSV SLH           750ml,18.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
588715,MER SOLEIL CHARDONNAY SILVER       750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
588800,MERRYVALE CHARDONNAY,42.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
588830,STARMONT CHARDONNAY                750ml,24.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
589988,MON FRERE CHARDONNAY               750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
590136,CK MONDAVI PINOT GRIGIO            750ml,8.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
590140,CK MONDAVI MOSCATO                 750ml,5.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
590145,CK MONDAVI CHARDONNAY             1500ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
590150,CK MONDAVI CHARDONNAY              750ml,8.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
590170,CK MONDAVI SAUVIGNON BLANC        1500ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
590175,CK MONDAVI SAUVIGNON BLANC         750ml,5.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
591633,MORGAN CHARDONNAY HIGHLAND         750ml,25.95,General,No,2025-07-01,1,2025-08-22 21:57:49,750
592539,19 CRIMES CALI BLANC               750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
593095,PAUL DOLAN SAUVIGNON BLANC         750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
596405,PARDUCCI CHARDONNAY                750ml,15.98,General,No,2025-07-01,1,2025-08-22 21:57:49,750
597774,JOSH CELLARS PINOT GRIGIO          750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
604152,PRIMARIUS PINOT GRIS               750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
606293,WOODBRIDGE CHARDONNAY R MONDAVI   1500ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
606450,R MONDAVI PRV SEL CHARDONNAY         750,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
607140,WOODBRIDGE PINOT GRIGIO R MOND     750ml,5.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
607160,WOODBRIDGE SAUV BLANC R MONDAV    1500ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
607900,RODNEY STRONG CHARDONNAY           750ml,15.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
608848,RICKSHAW SAUVIGNON BLANC           750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
610610,RUTHERFORD RANCH SAUV BLNC         750ml,15.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
610625,RUTHERFORD RANCH CHARDONNAY        750ml,22.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
614116,SEAGLASS SAUVIGNON BLANC           750ml,14.02,General,No,2025-07-01,1,2025-08-22 21:57:49,750
614118,SEAGLASS PINOT GRIS/GRIGIO      750ml,13.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
614130,SEAN MINOR 4 BEARS CHARDONNAY      750ml,14.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
622755,STE CHAPELLE CHARDONNAY            750ml,8.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
622900,STE CHAPELLE RIESLING WNMKRS      1500ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
622910,STE CHAPELLE CHAT SER RIESLING     750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
623650,STE CHAPELLE SOFT WHITE            750ml,6.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
623655,STE CHAPELLE SOFT WHITE           1500ml,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
623675,STE CHAPELLE RIESLING SP HARVE     750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
624252,ST. FRANCIS SAUVIGNON BLANC        750ml,19.54,General,No,2025-07-01,1,2025-08-22 21:57:49,750
625605,CHAT ST MICHELLE DRY RIESLING      750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
625645,CHAT ST MICHELLE CHARD INDIAN WLS  750ml,17.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
625800,CHAT ST MICHELLE CHARDONNAY        750ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
625803,CHATEAU STE MICHELLE CHARD LIGHT   750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
626160,CHAT ST MICHELLE INDIAN WELLS RIESLING,19.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
626195,CHATEAU ST MICHELLE SAUV BL LIGHT  750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
626210,CHAT ST MICHELLE RIESLING          750ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
626310,CHAT ST MICHELLE PINOT GRIS        750ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
626600,CHAT ST MICHELLE SAUVIGNON BLANC   750ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
629307,SUBSOIL CHARDONNAY                 750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
631070,TANGENT SAUV BLANC CENTRAL COAST     750,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
632811,LINE 39 SAUVIGNON BLANC            750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
632850,TISDALE VINEYARDS CHARDONNAY       750ml,5.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
633239,TRUE MYTH EDNA VALLEY CHARDONNAY   750ml,17.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
633743,VENDANGE CHARDONNAY               1500ml,10.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
633746,VENDANGE PINOT GRIGIO              500ml,5.99,General,No,2025-07-01,1,2025-08-22 21:57:49,500
633781,FETZER PINOT GRIGIO                750ml,9.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
635315,WASHINGTON HILLS RIESLING          750ml,12.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
635355,WATERBROOK PINOT GRIS              750ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
635765,WILLAMETTE VALLEY RIESLING         750ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
638085,WILLIAM HILL CHARDONNAY NORTH COAST  750,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
639760,A TO Z ROSE                     750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
642108,BAREFOOT CELLARS ROSE            1500 ml,13.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
642112,BAREFOOT CELLARS PINK MOSCATO     1500ml,16.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
643030,BERINGER WHITE MERLOT              750ml,8.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
643041,BERINGER WHITE ZINFANDEL          1500ml,11.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
644406,BOTA BOX BREEZE ROSE WINE         3000ml,23.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
646080,RODNEY STRONG ROSÉ OF PN 2022        750,15.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,
651998,CUPCAKE LIGHT HEARTED ROSE         750ml,9.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
652163,CORBETT CANYON WH ZINFANDEL       1500ml,10.02,General,Yes,2025-07-01,1,2025-08-22 21:57:49,1500
652216,DARK HORSE ROSE                    750ml,10.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
652229,DAOU ROSE                          750ml,19.5,General,No,2025-07-01,1,2025-08-22 21:57:49,750
658896,HOUSE WINE ROSE BOX              3000 ml,22.99,General,No,2025-07-01,1,2025-08-22 21:57:49,3000
669250,CK MONDAVI WHITE ZINFANDEL        1500ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,1500
674000,PETER VELLA DELICIOUS BLUSH BO    5000ml,16.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,5000
674030,PETER VELLA WHITE ZINFANDEL BOX   5000ml,20.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,5000
680060,SONOMA CUTRER ROSE OF PN RRV'20    750ml,20.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
686110,WATERBROOK ROSE                    750ml,14.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
701930,BOUVET ROSE BRUT                   750ml,20.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
707325,FREIXENET CORDON NEGRO X-DRY       750ml,12.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
709317,LAURENT PERRIER LA CUVEE BRUT    1500ml,149.99,Special,No,2025-07-01,S,2025-08-22 21:57:49,1500
709600,LAURENT PERRIER LA CUVEE BRUT GIFTBOX,72.99,General,No,2025-07-01,1,2025-08-22 21:57:49,
710701,DOM PERIGNON BLANC                 750ml,262.99,General,No,2025-07-01,1,2025-08-22 21:57:49,750
711833,NICOLAS FEUILLATTE BRUT NV         750ml,47.99,General,Yes,2025-07-01,1,2025-08-22 21:57:49,750
721780,BISOL PROSECCO BRUT JEIO           750ml,21.95,General,No,2025-07-01,1,2025-08-22 21:57:49,750
